assay_type,canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value,MolWt,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAliphaticRings,NumAromaticRings
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(-c2ccccc2)s1,CHEMBL2179875,=,=,Ki,nM,900.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,900.0,403.5510000000001,4.245400000000004,45.230000000000004,1,4,5,3,3
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(I)s1,CHEMBL2179874,=,=,Ki,nM,200.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,200.0,453.34900000000005,3.1830000000000016,45.230000000000004,1,4,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(Br)s1,CHEMBL2179873,=,=,Ki,nM,1000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1000.0,406.34900000000005,3.3409000000000013,45.230000000000004,1,4,4,3,2
B,Cc1ccc(C(=O)N[C@@H]2C3CCN(CC3)[C@H]2Cc2cccnc2)s1,CHEMBL2151441,=,=,Ki,nM,1300.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1300.0,341.47999999999996,2.886820000000001,45.230000000000004,1,4,4,3,2
B,Cc1ccsc1/C=C/C(=O)N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1,CHEMBL2179872,=,=,Ki,nM,400.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,400.0,367.5180000000001,3.2864200000000023,45.230000000000004,1,4,5,3,2
B,O=C(/C=C/c1ccccc1)N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1,CHEMBL2179871,=,=,Ki,nM,900.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,900.0,347.46200000000005,2.916500000000002,45.230000000000004,1,3,5,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc(-c2ccccc2)on1,CHEMBL2179870,=,=,Ki,nM,2300.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2300.0,388.4710000000001,3.171900000000001,71.26,1,5,5,3,3
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccon1,CHEMBL2179869,=,=,Ki,nM,2100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2100.0,312.37300000000005,1.5048999999999995,71.26,1,5,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(-c2ccccc2)o1,CHEMBL2179868,=,=,Ki,nM,3600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,3600.0,387.4830000000001,3.776900000000002,58.370000000000005,1,4,5,3,3
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(-c2ccccn2)o1,CHEMBL2179867,=,=,Ki,nM,3300.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,3300.0,388.4710000000001,3.171900000000001,71.26,1,5,5,3,3
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(Br)o1,CHEMBL2179866,=,=,Ki,nM,500.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,500.0,390.28100000000006,2.8724000000000007,58.370000000000005,1,4,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1occc1Br,CHEMBL2179865,=,=,Ki,nM,1500.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1500.0,390.28100000000006,2.8724000000000007,58.370000000000005,1,4,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc(Cl)co1,CHEMBL2179864,=,=,Ki,nM,1400.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1400.0,345.83000000000004,2.763300000000001,58.370000000000005,1,4,4,3,2
B,Cc1ccc(C(=O)N[C@@H]2C3CCN(CC3)[C@H]2Cc2cccnc2)o1,CHEMBL2179863,=,=,Ki,nM,2100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2100.0,325.412,2.4183200000000005,58.370000000000005,1,4,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc2ccccc2cn1,CHEMBL2179862,=,=,Ki,nM,200.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,200.0,372.4720000000001,3.065100000000001,58.120000000000005,1,4,4,3,3
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1nccc2ccccc12,CHEMBL2179861,=,=,Ki,nM,1600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1600.0,372.4720000000001,3.065100000000001,58.120000000000005,1,4,4,3,3
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cccc2cccnc12,CHEMBL2179860,=,=,Ki,nM,500.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,500.0,372.4720000000001,3.065100000000001,58.120000000000005,1,4,4,3,3
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc2ccccc2n1,CHEMBL2179859,=,=,Ki,nM,600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,600.0,372.4720000000001,3.065100000000001,58.120000000000005,1,4,4,3,3
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cccc(Cl)n1,CHEMBL2179858,=,=,Ki,nM,500.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,500.0,356.857,2.5653000000000006,58.120000000000005,1,4,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(Cl)cn1,CHEMBL2179857,=,=,Ki,nM,140.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,140.0,356.857,2.5653000000000006,58.120000000000005,1,4,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc(Cl)ccn1,CHEMBL2179856,=,=,Ki,nM,400.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,400.0,356.857,2.5653000000000006,58.120000000000005,1,4,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ncccc1Cl,CHEMBL2179855,>,>,Ki,nM,5000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,5000.0,356.8570000000001,2.5652999999999997,58.120000000000005,1,4,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccncc1,CHEMBL2179854,=,=,Ki,nM,1500.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1500.0,322.41200000000003,1.9118999999999995,58.120000000000005,1,4,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccccn1,CHEMBL2179853,=,=,Ki,nM,200.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,200.0,322.41200000000003,1.9118999999999995,58.120000000000005,1,4,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cccnc1,CHEMBL2179852,=,=,Ki,nM,500.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,500.0,322.41200000000003,1.9118999999999995,58.120000000000005,1,4,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc2c(c1)OCCO2,CHEMBL2179851,=,=,Ki,nM,2300.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2300.0,379.4600000000002,2.2881,63.69000000000001,1,5,4,4,2
B,COc1cc(F)c(C(=O)N[C@@H]2C3CCN(CC3)[C@H]2Cc2cccnc2)c(F)c1,CHEMBL2179850,=,=,Ki,nM,900.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,900.0,387.43000000000006,2.803700000000002,54.46,1,4,5,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(Cl)c(Cl)c1,CHEMBL2179849,=,=,Ki,nM,600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,600.0,390.3140000000001,3.8237000000000023,45.230000000000004,1,3,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(Cl)cc1Cl,CHEMBL2179848,=,=,Ki,nM,1200.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1200.0,390.3140000000001,3.8237000000000023,45.230000000000004,1,3,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(O)c(F)c1,CHEMBL2179847,=,=,Ki,nM,4400.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,4400.0,355.41300000000007,2.3616,65.46000000000001,2,4,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(CO)cc1,CHEMBL2179846,=,=,Ki,nM,1100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1100.0,351.4500000000001,2.0091999999999994,65.46000000000001,2,4,5,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(O)cc1,CHEMBL2179845,=,=,Ki,nM,1600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1600.0,337.42300000000006,2.2224999999999993,65.46000000000001,2,4,4,3,2
B,COc1ccc(C(=O)N[C@@H]2C3CCN(CC3)[C@H]2Cc2cccnc2)cc1,CHEMBL2179844,=,=,Ki,nM,900.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,900.0,351.45,2.5255,54.46,1,4,5,3,2
B,CN(C)c1ccc(C(=O)N[C@@H]2C3CCN(CC3)[C@H]2Cc2cccnc2)cc1,CHEMBL2179843,=,=,Ki,nM,300.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,300.0,364.49300000000005,2.5828999999999995,48.470000000000006,1,4,5,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(Br)cc1,CHEMBL1258005,=,=,Ki,nM,900.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,900.0,400.32000000000005,3.2794000000000016,45.230000000000004,1,3,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(Cl)cc1,CHEMBL2179842,=,=,Ki,nM,1400.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1400.0,355.869,3.170300000000001,45.230000000000004,1,3,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cccc(Cl)c1,CHEMBL2179841,=,=,Ki,nM,500.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,500.0,355.869,3.170300000000001,45.230000000000004,1,3,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccccc1Cl,CHEMBL2179840,=,=,Ki,nM,1200.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1200.0,355.869,3.170300000000001,45.230000000000004,1,3,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccc(F)cc1,CHEMBL2179839,=,=,Ki,nM,700.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,700.0,339.41400000000004,2.6560000000000006,45.230000000000004,1,3,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cccc(F)c1,CHEMBL2179838,=,=,Ki,nM,900.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,900.0,339.41400000000004,2.6560000000000006,45.230000000000004,1,3,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccccc1F,CHEMBL2179837,=,=,Ki,nM,1300.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1300.0,339.41400000000004,2.6560000000000006,45.230000000000004,1,3,4,3,2
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccccc1,CHEMBL1257896,=,=,Ki,nM,2000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2000.0,321.42400000000004,2.5169000000000006,45.230000000000004,1,3,4,3,2
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0,162.236,1.8483,16.130000000000003,0,2,1,1,1
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0,211.26799999999994,1.8038999999999998,37.81,1,3,0,2,2
