assay_type,canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCN(CC(=O)N2CCCCC2CO)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL265499,=,=,Ki,nM,52.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,52.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCN(CC(=O)N2CCC2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL306121,=,=,Ki,nM,33.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,33.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCN(CC(=O)N2CCC(N(C)C)C2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL312528,=,=,Ki,nM,95.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,95.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCN(CC(=O)N2CCC(NC(C)=O)C2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL306097,=,=,Ki,nM,48.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,48.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCN(CC(=O)N2CCC[C@H]2C(N)=O)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL78070,=,=,Ki,nM,26.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,26.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCN(C2CCCCC2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL78092,=,=,Ki,nM,128.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,128.0
B,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1cn(C)c2ccccc12)NC(=O)C[C@@H]1NC(=O)[C@@H]2C3CCC(CC3)N2C1=O,CHEMBL3144353,=,=,IC50,nM,79.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,79.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCN(CC(=O)NCC2CCCO2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL78091,=,=,Ki,nM,266.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,266.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCN(CC(=O)N2CCCC(O)C2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL74918,=,=,Ki,nM,38.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,38.0
B,O=C(Nc1ccc(OCc2cc(F)cc(F)c2)cc1)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL179986,=,=,Ki,nM,500.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.5
B,O=C(Nc1ccc(OCc2cc(F)cc(F)c2)cc1)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL180818,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,O=C(Nc1ccc(OCc2cccc(Cl)c2)cc1)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL181359,=,=,Ki,nM,320.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.32
B,O=C(Nc1ccc(OCc2cccc(Cl)c2)cc1)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL181330,=,=,Ki,nM,630.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.63
B,O=C(Nc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL362682,=,=,Ki,nM,790.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.79
B,O=C(Nc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL182082,=,=,Ki,nM,5000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,5.0
B,COc1cc(COc2ccc(NC(=O)N[C@@H](Cc3ccccc3)C(=O)NCCCN3CCOCC3)cc2)cc(OC)c1,CHEMBL360546,=,=,Ki,nM,200.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.2
B,COc1cc(COc2ccc(NC(=O)N[C@H](Cc3ccccc3)C(=O)NCCCN3CCOCC3)cc2)cc(OC)c1,CHEMBL179391,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,CN(C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)c1cccc(Oc2ccccc2)c1,CHEMBL180513,>,>,Ki,nM,3000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.0
B,CN(C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)c1cccc(Oc2ccccc2)c1,CHEMBL180743,>,>,Ki,nM,3000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.0
B,CN(C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)c1ccc(Oc2ccccc2)cc1,CHEMBL180001,>,>,Ki,nM,3000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.0
B,CN(C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)c1ccc(Oc2ccccc2)cc1,CHEMBL180238,>,>,Ki,nM,3000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.0
B,CN(C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)c1cccc(Oc2cccc(F)c2)c1,CHEMBL359536,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,CN(C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)c1cccc(Oc2cccc(F)c2)c1,CHEMBL433948,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,O=C(Nc1ccc(Oc2cccc(F)c2)cc1)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL180877,=,=,Ki,nM,200.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.2
B,O=C(Nc1ccc(Oc2cccc(F)c2)cc1)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL182334,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,COc1ccc(Oc2ccc(NC(=O)N[C@@H](Cc3ccccc3)C(=O)NCCCN3CCOCC3)cc2)cc1,CHEMBL426421,=,=,Ki,nM,310.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.31
B,COc1ccc(Oc2ccc(NC(=O)N[C@H](Cc3ccccc3)C(=O)NCCCN3CCOCC3)cc2)cc1,CHEMBL359697,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL181004,=,=,Ki,nM,16.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.016
B,O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL181079,>,>,Ki,nM,310.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.31
B,CCc1ccc(Oc2ccc(NC(=O)N[C@@H](Cc3ccccc3)C(=O)NCCCN3CCOCC3)cc2)cc1,CHEMBL181050,=,=,Ki,nM,200.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.2
B,CCc1ccc(Oc2ccc(NC(=O)N[C@H](Cc3ccccc3)C(=O)NCCCN3CCOCC3)cc2)cc1,CHEMBL181526,=,=,Ki,nM,630.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.63
B,CC(C)c1ccc(Oc2ccc(NC(=O)N[C@@H](Cc3ccccc3)C(=O)NCCCN3CCOCC3)cc2)cc1,CHEMBL441115,=,=,Ki,nM,63.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.063
B,CC(C)c1ccc(Oc2ccc(NC(=O)N[C@H](Cc3ccccc3)C(=O)NCCCN3CCOCC3)cc2)cc1,CHEMBL362201,=,=,Ki,nM,200.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.2
B,CC(C)(C)c1ccc(Oc2ccc(NC(=O)N[C@@H](Cc3ccccc3)C(=O)NCCCN3CCOCC3)cc2)cc1,CHEMBL180539,=,=,Ki,nM,50.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.05
B,CC(C)(C)c1ccc(Oc2ccc(NC(=O)N[C@H](Cc3ccccc3)C(=O)NCCCN3CCOCC3)cc2)cc1,CHEMBL180725,=,=,Ki,nM,120.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.12
B,O=C(Nc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL182947,=,=,Ki,nM,250.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.25
B,O=C(Nc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL361367,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,O=C(Nc1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL181401,>,>,Ki,nM,100.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.1
B,O=C(Nc1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL361791,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,O=C(Nc1ccc(Sc2ccc(F)cc2)cc1)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL180940,=,=,Ki,nM,130.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.13
B,O=C(Nc1ccc(Sc2ccc(F)cc2)cc1)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL181559,>,>,Ki,nM,200.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.2
B,O=C(Nc1ccc(OCc2ccccc2)cc1)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL180942,=,=,Ki,nM,1200.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.2
B,O=C(Nc1ccc(OCc2ccccc2)cc1)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL183414,=,=,Ki,nM,630.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.63
B,Cc1ccc(COc2ccc(NC(=O)N[C@@H](Cc3ccccc3)C(=O)NCCCN3CCOCC3)cc2)cc1,CHEMBL179796,=,=,Ki,nM,790.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.79
B,Cc1ccc(COc2ccc(NC(=O)N[C@H](Cc3ccccc3)C(=O)NCCCN3CCOCC3)cc2)cc1,CHEMBL361415,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,O=C(Nc1ccc(Oc2ccccc2)cc1)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL182104,=,=,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,O=C(Nc1ccc(Oc2ccccc2)cc1)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL181153,=,=,Ki,nM,500.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.5
B,O=C(Nc1cccc(Oc2ccccc2)c1)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL183232,=,=,Ki,nM,200.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.2
B,O=C(Nc1cccc(Oc2ccccc2)c1)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL181291,=,=,Ki,nM,300.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.3
B,O=C(Nc1ccccc1Oc1ccccc1)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL359487,=,=,Ki,nM,5000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,5.0
B,O=C(Nc1ccccc1Oc1ccccc1)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL181990,>,>,Ki,nM,10000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,10.0
B,O=C(NCCCN1CCOCC1)[C@H](Cc1ccccc1)NC(=O)N1CCCC(O)(c2ccccc2)C1,CHEMBL181225,=,=,Ki,nM,6300.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,6.3
B,O=C(NCCCN1CCOCC1)[C@@H](Cc1ccccc1)NC(=O)N1CCCC(O)(c2ccccc2)C1,CHEMBL361436,>,>,Ki,nM,10000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,10.0
B,CN(Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL181998,=,=,Ki,nM,2000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,2.0
B,CN(Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL359885,=,=,Ki,nM,3000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.0
B,O=C(Nc1ccc(OCc2ccccc2)cc1)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL180942,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,O=C(Nc1ccc(OCc2ccccc2)cc1)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL183414,=,=,Ki,nM,100.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.1
B,O=C(N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)c1ccccc1,CHEMBL181726,>,>,Ki,nM,10000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,10.0
B,O=C(N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)c1ccccc1,CHEMBL181420,>,>,Ki,nM,10000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,10.0
B,O=C(N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)c1cccc(-c2ccccc2)c1,CHEMBL181329,=,=,Ki,nM,2000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,2.0
B,O=C(N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)c1cccc(-c2ccccc2)c1,CHEMBL181183,>,>,Ki,nM,10000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,10.0
B,O=C(N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)C(c1ccccc1)c1ccccc1,CHEMBL180749,=,=,Ki,nM,2000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,2.0
B,O=C(N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)C(c1ccccc1)c1ccccc1,CHEMBL183638,>,>,Ki,nM,10000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,10.0
B,O=C(N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)c1ccccc1-c1ccccc1,CHEMBL361851,>,>,Ki,nM,10000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,10.0
B,O=C(N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)c1ccccc1-c1ccccc1,CHEMBL360023,=,=,Ki,nM,3000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.0
B,CC(C)(Oc1ccc(Cl)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL183917,=,=,Ki,nM,1600.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.6
B,CC(C)(Oc1ccc(Cl)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL181446,=,=,Ki,nM,600.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.6
B,CC(C)(Nc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL359811,>,>,Ki,nM,3000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.0
B,CC(C)(Nc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL180686,>,>,Ki,nM,3000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.0
B,CC(C)(Nc1ccccc1Oc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL181320,>,>,Ki,nM,3000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.0
B,CC(C)(Nc1ccccc1Oc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL362867,>,>,Ki,nM,3000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.0
B,CC(C)(Oc1cccc(Cl)c1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL362454,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,CC(C)(Oc1cccc(Cl)c1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL361815,=,=,Ki,nM,310.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,0.31
B,CC(C)c1ccc(OC(C)(C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)cc1,CHEMBL179891,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,CC(C)c1ccc(OC(C)(C)C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)cc1,CHEMBL179886,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,CC(C)(Oc1ccc(F)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL442035,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,CC(C)(Oc1ccc(F)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL436091,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,CC(C)c1cccc(OC(C)(C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)c1,CHEMBL183210,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,CC(C)c1cccc(OC(C)(C)C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)c1,CHEMBL361186,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,CC(C)(Oc1ccc(C(F)(F)F)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL182626,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,CC(C)(Oc1ccc(C(F)(F)F)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL181978,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.0
B,CC(C)(Oc1ccc(-c2ccccc2)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL178451,=,=,Ki,nM,7900.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,7.9
B,CC(C)(Oc1ccc(-c2ccccc2)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL369735,=,=,Ki,nM,7900.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,7.9
B,CC(C)(Oc1cccc(-c2ccccc2)c1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL360354,=,=,Ki,nM,6300.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,6.3
B,CC(C)(Oc1cccc(-c2ccccc2)c1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL180396,=,=,Ki,nM,10000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,10.0
B,CC(C)(Oc1ccccc1-c1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL362800,=,=,Ki,nM,3100.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.1
B,CC(C)(Oc1ccccc1-c1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL181581,=,=,Ki,nM,5000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,5.0
B,O=C(Nc1ccccc1)N[C@@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL433601,>,>,Ki,nM,10000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,10.0
B,O=C(Nc1ccccc1)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,CHEMBL180990,>,>,Ki,nM,10000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,10.0
B,O=C(NCCCN1CCOCC1)[C@H](Cc1ccccc1)NC(=O)N1CCN(c2ccccc2)CC1,CHEMBL181046,>,>,Ki,nM,3000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.0
B,O=C(NCCCN1CCOCC1)[C@@H](Cc1ccccc1)NC(=O)N1CCN(c2ccccc2)CC1,CHEMBL179862,>,>,Ki,nM,3000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.0
B,O=C(NCCCN1CCOCC1)[C@H](Cc1ccccc1)NC(=O)N(c1ccccc1)c1ccccc1,CHEMBL360964,>,>,Ki,nM,3000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.0
B,O=C(NCCCN1CCOCC1)[C@@H](Cc1ccccc1)NC(=O)N(c1ccccc1)c1ccccc1,CHEMBL360284,>,>,Ki,nM,3000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,3.0
B,O=C(NCCCN1CCOCC1)[C@H](Cc1ccccc1)NC(=O)N1CCC(Cc2ccccc2)CC1,CHEMBL182264,=,=,Ki,nM,1600.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,1.6
B,O=C(NCCCN1CCOCC1)[C@@H](Cc1ccccc1)NC(=O)N1CCC(Cc2ccccc2)CC1,CHEMBL360085,=,=,Ki,nM,2000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,2.0
B,O=C1CC[C@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1C1(C2CC2)CCCC1,CHEMBL360134,=,=,Ki,nM,9500.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,9.5
B,O=C1CC[C@](CCN2CC(N3CCC(F)CC3)C2)(c2ccc(Cl)c(Cl)c2)CN1C1(C2CC2)CCCC1,CHEMBL182317,=,=,Ki,nM,10000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,uM,10.0
B,O=C1CC[C@](CCN2CC(N3CCC(F)CC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CC1,CHEMBL359903,=,=,IC50,nM,10.0,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-8.0
B,CN(C)S(=O)(=O)N1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,CHEMBL185007,=,=,IC50,nM,15.85,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-7.8
B,O=C1CC[C@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CC1,CHEMBL360721,=,=,IC50,nM,79.43,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-7.1
B,O=C1CC[C@](CCN2CC(N3CCC(F)CC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CCC1CC1,CHEMBL185133,=,=,IC50,nM,2.512,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-8.6
B,O=C1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CCC(F)(F)CC4)C3)C2)CC1,CHEMBL367815,=,=,IC50,nM,3.162,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-8.5
B,NC1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,CHEMBL367348,=,=,IC50,nM,6.31,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-8.2
B,NS(=O)(=O)N1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,CHEMBL365613,=,=,IC50,nM,3.981,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-8.4
B,O=C1CC[C@](CCN2CC(N3CCC(O)CC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCC(F)(F)CC1,CHEMBL434548,=,=,IC50,nM,1.259,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-8.9
B,CCOC1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,CHEMBL180049,=,=,IC50,nM,15.85,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-7.8
B,CS(=O)(=O)N1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,CHEMBL185452,=,=,IC50,nM,7.943,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-8.1
B,O=C1CC[C@](CCN2CC(N3CCC(F)CC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCC(F)(F)CC1,CHEMBL182600,=,=,IC50,nM,0.3981,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-9.4
B,NC1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CCC(F)(F)CC4)C3)C2)CC1,CHEMBL434142,=,=,IC50,nM,1.0,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-9.0
B,O=C1CC[C@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCCCC1,CHEMBL185572,=,=,IC50,nM,0.7943,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-9.1
B,O=C1CC[C@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCC(F)(F)CC1,CHEMBL359655,=,=,IC50,nM,7.943,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-8.1
