assay_type,canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value
B,C#CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(F)c1)CC(C)(C)CC3,CHEMBL3920662,=,=,IC50,nM,1792.0,CHEMBL220,Acetylcholinesterase,IC50,nM,1792.0
B,C#CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(C)(C)CC3,CHEMBL3981703,=,=,IC50,nM,1928.0,CHEMBL220,Acetylcholinesterase,IC50,nM,1928.0
B,CCOC(=O)C1=C(C)N(C)c2nc3c(c(N)c2C1c1ccccc1Cl)CC(C)(C)CC3,CHEMBL3911730,=,=,IC50,nM,1860.0,CHEMBL220,Acetylcholinesterase,IC50,nM,1860.0
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1O,CHEMBL4088116,>,>,IC50,nM,500000.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,500.0
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCN(C)C,CHEMBL4093408,=,=,IC50,nM,23200.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,23.2
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCN(C)C,CHEMBL4065799,=,=,IC50,nM,33860.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,33.86
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCN(C)C,CHEMBL4085671,=,=,IC50,nM,100500.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,100.5
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCN(C)C,CHEMBL4103604,=,=,IC50,nM,33020.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,33.02
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN(C)C,CHEMBL4063045,=,=,IC50,nM,8400.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,8.4
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCN(C)C,CHEMBL4084714,=,=,IC50,nM,8950.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,8.95
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCCCN(C)C,CHEMBL4086323,=,=,IC50,nM,9930.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,9.93
B,CCN(CC)CCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC,CHEMBL4064846,=,=,IC50,nM,41060.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,41.06
B,CCN(CC)CCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC,CHEMBL4078463,=,=,IC50,nM,23720.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,23.72
B,CCN(CC)CCCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC,CHEMBL4102718,=,=,IC50,nM,41630.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,41.63
B,CCN(CC)CCCCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC,CHEMBL4067562,=,=,IC50,nM,18980.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,18.98
B,CCN(CC)CCCCCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC,CHEMBL4094981,=,=,IC50,nM,1830.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,1.83
B,CCN(CC)CCCCCCCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC,CHEMBL4105158,=,=,IC50,nM,1360.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,1.36
B,CCN(CC)CCCCCCCCCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC,CHEMBL4087300,=,=,IC50,nM,14920.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,14.92
B,CCOC(=O)/C=C/c1ccc(OCCCCCCN(CC)CC)c(OC)c1,CHEMBL4072405,=,=,IC50,nM,1940.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,1.94
B,CCN(CC)CCCCCCOc1ccc(/C=C/C(=O)O)cc1OC,CHEMBL4099340,=,=,IC50,nM,2670.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,2.67
B,CCOC(=O)/C=C/c1ccc(OCCCCCCCCN(CC)CC)c(OC)c1,CHEMBL4087978,=,=,IC50,nM,1560.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,1.56
B,CCN(CC)CCCCCCCCOc1ccc(/C=C/C(=O)O)cc1OC,CHEMBL4059684,=,=,IC50,nM,3180.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,3.18
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCN1CCCCC1,CHEMBL4095695,=,=,IC50,nM,19400.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,19.4
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCN1CCCCC1,CHEMBL4068340,=,=,IC50,nM,14480.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,14.48
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCN1CCCCC1,CHEMBL4069385,=,=,IC50,nM,7140.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,7.14
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCN1CCCCC1,CHEMBL4090413,=,=,IC50,nM,4800.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,4.8
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCCC1,CHEMBL4080105,=,=,IC50,nM,710.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,0.71
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCN1CCCCC1,CHEMBL4098132,=,=,IC50,nM,4120.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,4.12
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCCCN1CCCCC1,CHEMBL4074258,=,=,IC50,nM,11110.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,11.11
B,CCOC(=O)/C=C/c1ccc(OCCCCCCN2CCCCC2)c(OC)c1,CHEMBL4094761,=,=,IC50,nM,2650.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,2.65
B,COc1cc(/C=C/C(=O)O)ccc1OCCCCCCN1CCCCC1,CHEMBL4075021,=,=,IC50,nM,45550.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,45.55
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCN1CCCC1,CHEMBL4101703,=,=,IC50,nM,35130.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,35.13
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCN1CCCC1,CHEMBL4085283,=,=,IC50,nM,37140.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,37.14
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCN1CCCC1,CHEMBL4063663,=,=,IC50,nM,24350.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,24.35
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCN1CCCC1,CHEMBL4093019,=,=,IC50,nM,6210.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,6.21
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCC1,CHEMBL4072258,=,=,IC50,nM,1110.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,1.11
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCN1CCCC1,CHEMBL4100736,=,=,IC50,nM,2910.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,2.91
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCCCN1CCCC1,CHEMBL4082739,=,=,IC50,nM,13520.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,13.52
B,CCOC(=O)/C=C/c1ccc(OCCCCCCN2CCCC2)c(OC)c1,CHEMBL4062593,=,=,IC50,nM,5050.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,5.05
B,COc1cc(/C=C/C(=O)O)ccc1OCCCCCCN1CCCC1,CHEMBL4090559,=,=,IC50,nM,69910.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,69.91
B,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,CHEMBL636,=,=,IC50,nM,10540.0,CHEMBL220,Acetylcholinesterase,IC50,umol/L,10.54
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCCC1,CHEMBL4080105,=,=,Ki,nM,480.0,CHEMBL220,Acetylcholinesterase,Ki,uM,0.48
B,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCCC1,CHEMBL4080105,=,=,Ki,nM,920.0,CHEMBL220,Acetylcholinesterase,Ki,uM,0.92
B,Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,=,=,IC50,nM,130.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.13
B,COc1cccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)c1,CHEMBL4095908,=,=,Ki,nM,870.0,CHEMBL220,Acetylcholinesterase,Ki,uM,0.87
B,Cc1ccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)cc1,CHEMBL4103664,=,=,IC50,nM,2850.0,CHEMBL220,Acetylcholinesterase,IC50,uM,2.85
B,COc1ccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)cc1,CHEMBL4085738,=,=,IC50,nM,1510.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.51
B,COc1cccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)c1,CHEMBL4095908,=,=,IC50,nM,750.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.75
B,Nc1c2c(nc3c1C(c1cccc(F)c1)c1ccc4cccnc4c1O3)CCCC2,CHEMBL4104551,=,=,IC50,nM,2200.0,CHEMBL220,Acetylcholinesterase,IC50,uM,2.2
B,Nc1c2c(nc3c1C(c1ccccc1)c1ccc4cccnc4c1O3)CCCC2,CHEMBL4067497,=,=,IC50,nM,1730.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.73
B,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN[C@@H]2N3)cc1,CHEMBL4089082,=,=,IC50,nM,110.0,CHEMBL220,Acetylcholinesterase,IC50,nM,110.0
B,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)C)c(O)c1)O2,CHEMBL4090583,=,=,IC50,nM,24300.0,CHEMBL220,Acetylcholinesterase,IC50,uM,24.3
B,CCN(CC)Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O,CHEMBL4075571,=,=,IC50,nM,700.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.7
B,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCC3)c(O)c1)O2,CHEMBL4094805,=,=,IC50,nM,1320.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.32
B,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCCC3)c(O)c1)O2,CHEMBL4100760,=,=,IC50,nM,37.1,CHEMBL220,Acetylcholinesterase,IC50,uM,0.0371
B,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCOCC3)c(O)c1)O2,CHEMBL4059887,=,=,IC50,nM,6000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,6.0
B,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCN(C)CC3)c(O)c1)O2,CHEMBL4081805,=,=,IC50,nM,14000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,14.0
B,CCN1CCN(Cc2ccc(/C=C3\Oc4cc(OC)c(OC)cc4C3=O)cc2O)CC1,CHEMBL4098196,=,=,IC50,nM,32100.0,CHEMBL220,Acetylcholinesterase,IC50,uM,32.1
B,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)c(O)c1)O2,CHEMBL4102562,=,=,IC50,nM,26300.0,CHEMBL220,Acetylcholinesterase,IC50,uM,26.3
B,CCN(Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O)Cc1ccccc1N(C)C,CHEMBL4072914,=,=,IC50,nM,6690.0,CHEMBL220,Acetylcholinesterase,IC50,uM,6.69
B,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(O)c(CN(C)C)c1)O2,CHEMBL4069184,=,=,IC50,nM,510.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.51
B,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,=,=,IC50,nM,35.6,CHEMBL220,Acetylcholinesterase,IC50,uM,0.0356
B,COc1ccc(CNc2nc(NC(N)=O)nc3ccccc23)cc1OC,CHEMBL4060687,=,=,IC50,nM,8600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,8.6
B,NC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1,CHEMBL4081013,=,=,IC50,nM,8300.0,CHEMBL220,Acetylcholinesterase,IC50,uM,8.3
B,COc1ccc(CCNc2nc(NC(N)=O)nc3ccccc23)cc1OC,CHEMBL4099046,=,=,IC50,nM,8700.0,CHEMBL220,Acetylcholinesterase,IC50,uM,8.7
B,NC(=O)Nc1nc(NCCc2ccccc2)c2ccccc2n1,CHEMBL4070380,=,=,IC50,nM,7900.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.9
B,COc1ccc(CNc2nc(NC(C)=O)nc3ccccc23)cc1OC,CHEMBL4091317,=,=,IC50,nM,8500.0,CHEMBL220,Acetylcholinesterase,IC50,uM,8.5
B,CC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1,CHEMBL4061746,=,=,IC50,nM,7500.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.5
B,CCCNc1nc(NCc2ccc(OC)c(OC)c2)c2ccccc2n1,CHEMBL4083524,=,=,IC50,nM,5600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,5.6
B,COc1ccc(CNc2nc(NC3CC3)nc3ccccc23)cc1OC,CHEMBL4097374,=,=,IC50,nM,7200.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.2
B,CCNc1nc(NCc2ccccc2)c2ccccc2n1,CHEMBL4079345,=,=,IC50,nM,7500.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.5
B,CCCNc1nc(NCc2ccccc2)c2ccccc2n1,CHEMBL4105088,=,=,IC50,nM,7800.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.8
B,CC(C)Nc1nc(NCc2ccccc2)c2ccccc2n1,CHEMBL3262251,=,=,IC50,nM,6400.0,CHEMBL220,Acetylcholinesterase,IC50,uM,6.4
B,c1ccc(CNc2nc(NC3CC3)nc3ccccc23)cc1,CHEMBL4067481,=,=,IC50,nM,6600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,6.6
B,CNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1,CHEMBL4094911,=,=,IC50,nM,8500.0,CHEMBL220,Acetylcholinesterase,IC50,uM,8.5
B,CCNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1,CHEMBL4078382,=,=,IC50,nM,7500.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.5
B,CCCNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1,CHEMBL4102655,=,=,IC50,nM,7000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.0
B,COc1ccc(CCNc2nc(NC3CC3)nc3ccccc23)cc1OC,CHEMBL4086248,=,=,IC50,nM,7200.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.2
B,CNc1nc(NCCc2ccccc2)c2ccccc2n1,CHEMBL4064773,=,=,IC50,nM,8700.0,CHEMBL220,Acetylcholinesterase,IC50,uM,8.7
B,CCNc1nc(NCCc2ccccc2)c2ccccc2n1,CHEMBL4061837,=,=,IC50,nM,7600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.6
B,CCCNc1nc(NCCc2ccccc2)c2ccccc2n1,CHEMBL4083601,=,=,IC50,nM,7200.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.2
B,CC(C)Nc1nc(NCCc2ccccc2)c2ccccc2n1,CHEMBL4070462,=,=,IC50,nM,7200.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.2
B,c1ccc(CCNc2nc(NC3CC3)nc3ccccc23)cc1,CHEMBL4091385,=,=,IC50,nM,8600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,8.6
B,COc1ccc(CNc2nc(CC(N)=O)nc3ccccc23)cc1OC,CHEMBL4100046,=,=,IC50,nM,7400.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.4
B,NC(=O)Cc1nc(NCc2ccccc2)c2ccccc2n1,CHEMBL4073193,=,=,IC50,nM,7200.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.2
B,COc1ccc(CCNc2nc(CC(N)=O)nc3ccccc23)cc1OC,CHEMBL4096673,=,=,IC50,nM,12500.0,CHEMBL220,Acetylcholinesterase,IC50,uM,12.5
B,NC(=O)Cc1nc(NCCc2ccccc2)c2ccccc2n1,CHEMBL4069444,=,=,IC50,nM,7300.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.3
B,COc1ccc(CCNc2nc(NC(C)=O)nc3ccccc23)cc1OC,CHEMBL4060016,=,=,IC50,nM,7400.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.4
B,CC(=O)Nc1nc(NCCc2ccccc2)c2ccccc2n1,CHEMBL4085114,=,=,IC50,nM,7000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.0
B,CNc1nc(NCc2ccc(OC)c(OC)c2)c2ccccc2n1,CHEMBL4098421,=,=,IC50,nM,7300.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.3
B,CCNc1nc(NCc2ccc(OC)c(OC)c2)c2ccccc2n1,CHEMBL4077088,=,=,IC50,nM,6300.0,CHEMBL220,Acetylcholinesterase,IC50,uM,6.3
B,COc1ccc(CNc2nc(NC(C)C)nc3ccccc23)cc1OC,CHEMBL4099790,=,=,IC50,nM,6800.0,CHEMBL220,Acetylcholinesterase,IC50,uM,6.8
B,CNc1nc(NCc2ccccc2)c2ccccc2n1,CHEMBL1626455,=,=,IC50,nM,8000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,8.0
B,COc1ccc(CCNc2nc(NC(C)C)nc3ccccc23)cc1OC,CHEMBL4095445,=,=,IC50,nM,7600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,7.6
B,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl.O,CHEMBL2337271,=,=,IC50,nM,30.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.03
B,Cl.Nc1c2c(nc3ccccc13)CCCC2,CHEMBL1677,=,=,IC50,nM,160.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.16
B,Br.COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL1555,=,=,IC50,nM,2600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,2.6
B,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1.O=C(O)C(O)C(O)C(=O)O,CHEMBL215645,=,=,IC50,nM,6500.0,CHEMBL220,Acetylcholinesterase,IC50,uM,6.5
B,O=C(CCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL4060617,=,=,IC50,nM,253.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.253
B,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],CHEMBL345124,=,=,IC50,nM,45000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,45.0
B,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,CHEMBL3632994,=,=,IC50,nM,80.0,CHEMBL220,Acetylcholinesterase,IC50,nM,80.0
B,Oc1cc(O)cc(/C=C/c2ccc(Nc3c4c(nc5cc(Cl)ccc35)CCCC4)cc2)c1,CHEMBL4081795,=,=,IC50,nM,8800.0,CHEMBL220,Acetylcholinesterase,IC50,uM,8.8
B,Oc1cc(O)cc(CCc2ccc(Nc3c4c(nc5cc(Cl)ccc35)CCCC4)cc2)c1,CHEMBL4066309,=,=,IC50,nM,1300.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.3
B,COc1cc(CCc2ccc(Nc3c4c(nc5ccccc35)CCCC4)cc2)cc(OC)c1,CHEMBL4093419,=,=,IC50,nM,14200.0,CHEMBL220,Acetylcholinesterase,IC50,uM,14.2
B,COc1cc(CCc2ccc(Nc3c4c(nc5cc(Cl)ccc35)CCCC4)cc2)cc(OC)c1,CHEMBL4083174,=,=,IC50,nM,800.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.8
B,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,CHEMBL521589,>,>,IC50,nM,10000.0,CHEMBL220,Acetylcholinesterase,IC50,nM,10000.0
B,CCC(C)(C)NCC(O)c1cc(OC(=O)N(C)C)cc(OC(=O)N(C)C)c1.Cl,CHEMBL4096024,>,>,IC50,nM,10000.0,CHEMBL220,Acetylcholinesterase,IC50,nM,10000.0
B,CCN(C)C(=O)Oc1cc(OC(=O)N(C)CC)cc(C(O)CNC(C)(C)CC)c1.Cl,CHEMBL4098455,>,>,IC50,nM,10000.0,CHEMBL220,Acetylcholinesterase,IC50,nM,10000.0
B,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,CHEMBL521589,=,=,IC50,nM,30000.0,CHEMBL220,Acetylcholinesterase,IC50,10'-5M,3.0
B,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL659,=,=,IC50,nM,600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.6
B,N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccccc3nc12,CHEMBL4099598,=,=,IC50,nM,6400.0,CHEMBL220,Acetylcholinesterase,IC50,uM,6.4
B,Cc1cc2nc3c(nc2cc1C)C1(C(C#N)=C(N)N2CCNC2=C1[N+](=O)[O-])c1ccccc1-3,CHEMBL4062146,=,=,IC50,nM,6600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,6.6
B,N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccc([N+](=O)[O-])cc3nc12,CHEMBL4083875,=,=,IC50,nM,6500.0,CHEMBL220,Acetylcholinesterase,IC50,uM,6.5
B,N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccccc3nc12,CHEMBL4070769,=,=,IC50,nM,4200.0,CHEMBL220,Acetylcholinesterase,IC50,uM,4.2
B,Cc1cc2nc3c(nc2cc1C)C1(C(C#N)=C(N)N2CCCNC2=C1[N+](=O)[O-])c1ccccc1-3,CHEMBL4091651,=,=,IC50,nM,5700.0,CHEMBL220,Acetylcholinesterase,IC50,uM,5.7
B,N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccc([N+](=O)[O-])cc3nc12,CHEMBL4092602,=,=,IC50,nM,3900.0,CHEMBL220,Acetylcholinesterase,IC50,uM,3.9
B,CC1(C)CNC2=C([N+](=O)[O-])C3(C(C#N)=C(N)N2C1)c1ccccc1-c1nc2ccccc2nc13,CHEMBL4064904,=,=,IC50,nM,4300.0,CHEMBL220,Acetylcholinesterase,IC50,uM,4.3
B,Cc1cc2nc3c(nc2cc1C)C1(C(C#N)=C(N)N2CC(C)(C)CNC2=C1[N+](=O)[O-])c1ccccc1-3,CHEMBL4100338,=,=,IC50,nM,4000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,4.0
B,CC1(C)CNC2=C([N+](=O)[O-])C3(C(C#N)=C(N)N2C1)c1ccccc1-c1nc2ccc([N+](=O)[O-])cc2nc13,CHEMBL4073501,=,=,IC50,nM,3600.0,CHEMBL220,Acetylcholinesterase,IC50,uM,3.6
B,N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccccc3nc12,CHEMBL4074566,=,=,IC50,nM,5300.0,CHEMBL220,Acetylcholinesterase,IC50,uM,5.3
B,Cc1cc2nc3c(nc2cc1C)C1(C(C#N)=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C1[N+](=O)[O-])c1ccccc1-3,CHEMBL4095032,=,=,IC50,nM,5800.0,CHEMBL220,Acetylcholinesterase,IC50,uM,5.8
B,N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccc([N+](=O)[O-])cc3nc12,CHEMBL4060800,=,=,IC50,nM,4400.0,CHEMBL220,Acetylcholinesterase,IC50,uM,4.4
B,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCN1CCc2ccccc2C1,CHEMBL4085222,=,=,IC50,nM,3820.0,CHEMBL220,Acetylcholinesterase,IC50,uM,3.82
B,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,=,=,IC50,nM,11.0,CHEMBL220,Acetylcholinesterase,IC50,uM,0.011
B,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(N)=O)C2.[Br-],CHEMBL4092048,=,=,IC50,nM,41.0,CHEMBL220,Acetylcholinesterase,IC50,nM,41.0
B,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3ccccc3C)C=C1C(C)=O)C2,CHEMBL4061527,=,=,IC50,nM,428.0,CHEMBL220,Acetylcholinesterase,IC50,nM,428.0
B,CC(=O)C1=CN(Cc2ccccc2C)C=CC1CC1Cc2cc3c(cc2C1=O)OCO3,CHEMBL4081776,>,>,IC50,nM,1000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.0
B,COc1ccc2c(c1)CC(CC1C=CN(Cc3ccccc3C)C=C1C(C)=O)C2=O,CHEMBL4099794,>,>,IC50,nM,1000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.0
B,CC(=O)C1=CN(Cc2ccccc2C)C=CC1CC1Cc2cc(C)c(C)cc2C1=O,CHEMBL4105085,=,=,IC50,nM,653.0,CHEMBL220,Acetylcholinesterase,IC50,nM,653.0
B,CC(=O)C1=CN(Cc2ccccc2C)C=CC1CC1Cc2cc(C)ccc2C1=O,CHEMBL4083445,>,>,IC50,nM,1000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.0
B,CC(=O)C1=CN(Cc2ccccc2C)C=CC1CC1Cc2cc(Cl)ccc2C1=O,CHEMBL4093567,>,>,IC50,nM,1000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.0
B,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3ccccc3C)C=C1C(N)=O)C2,CHEMBL4072865,>,>,IC50,nM,1000.0,CHEMBL220,Acetylcholinesterase,IC50,uM,1.0
